len,spec_chars,domain,depth,numericals_count,word_count,label
30,1,0,4,0,9,1
18,1,0,2,0,8,1
17,1,0,2,0,7,1
191,8,0,7,66,43,1
47,4,0,5,1,22,1
115,14,0,9,13,34,1
80,9,0,3,2,30,1
59,1,0,5,20,16,1
58,1,0,4,20,16,1
15,1,0,2,0,4,1
39,3,0,2,0,17,1
23,1,0,3,1,6,1
44,5,0,2,0,21,1
190,7,0,6,42,48,1
59,6,0,4,0,18,1
36,2,0,2,0,20,1
72,2,0,4,22,24,1
73,2,0,5,22,24,1
48,2,0,4,0,28,1
30,1,0,2,0,20,1
31,1,0,3,0,20,1
47,3,0,5,3,22,1
114,11,0,6,1,36,1
86,9,0,5,4,33,1
182,15,0,10,15,30,1
72,3,0,7,0,45,1
61,2,0,4,1,36,1
112,10,0,5,13,57,1
33,1,0,2,0,19,1
34,1,0,3,0,19,1
47,3,0,4,0,34,1
50,3,0,2,0,29,1
41,4,0,3,0,13,1
90,9,0,6,1,24,1
234,5,0,3,32,21,1
267,9,0,3,35,49,1
30,2,0,2,0,11,1
29,1,0,2,0,24,1
46,3,0,3,0,21,1
46,3,0,3,1,17,1
36,1,0,5,0,12,1
36,3,0,3,1,14,1
50,3,0,3,0,20,1
27,2,0,1,0,13,1
47,2,0,5,0,15,1
95,10,0,6,1,25,1
91,10,0,6,1,24,1
43,3,0,5,0,18,1
28,1,0,2,0,20,1
40,2,0,3,0,20,1
15,1,0,1,0,7,1
235,1,0,3,56,19,1
17,1,0,2,0,5,1
35,1,0,3,0,29,1
27,1,0,4,0,10,1
33,1,0,4,0,12,1
208,10,0,4,76,24,1
60,4,0,3,0,34,1
50,2,0,4,2,20,1
31,1,0,3,2,10,1
99,10,0,4,3,29,1
47,2,0,3,0,31,1
90,8,0,4,0,45,1
28,1,0,3,3,5,1
24,1,0,2,0,5,1
34,2,0,3,3,10,1
34,1,0,3,0,17,1
34,2,0,3,3,11,1
28,1,0,3,3,10,1
24,1,0,2,0,10,1
32,1,0,3,0,16,1
33,2,0,3,3,8,1
33,2,0,3,3,9,1
23,1,0,2,0,8,1
34,2,0,4,0,15,1
67,1,0,4,22,17,1
35,4,0,1,8,13,1
32,3,0,1,8,10,1
75,4,0,7,0,38,1
78,11,0,2,13,26,1
86,5,0,8,0,39,1
80,2,0,4,21,25,1
23,1,0,2,0,9,1
44,3,0,2,3,14,1
107,6,0,4,35,16,1
71,4,0,4,14,15,1
48,1,0,5,3,20,1
77,3,0,4,21,23,1
115,14,0,9,13,34,1
153,7,0,2,79,23,1
24,1,0,3,0,8,1
71,1,0,4,22,16,1
98,7,0,9,14,38,1
37,1,0,3,0,21,1
36,1,0,3,0,25,1
200,10,0,4,88,25,1
33,2,0,4,0,14,1
63,2,0,7,0,31,1
38,2,0,4,1,19,1
52,2,0,5,0,31,1
28,2,0,2,0,8,1
59,7,0,3,0,26,1
34,4,0,2,14,9,1
97,5,0,4,18,38,1
81,5,0,4,14,39,1
70,3,0,5,18,18,1
44,3,0,3,1,12,1
59,3,0,5,0,24,1
75,5,0,3,12,50,1
56,4,0,7,10,21,1
57,2,0,3,0,33,1
29,1,0,3,0,17,1
36,1,0,2,0,21,1
53,3,0,3,0,39,1
135,9,0,5,47,25,1
83,11,0,2,14,29,1
52,7,0,2,0,26,1
32,2,0,2,0,12,1
68,2,0,3,20,27,1
73,4,0,6,1,36,1
35,3,0,3,0,19,1
85,5,0,5,21,26,1
74,2,0,7,1,52,1
94,10,0,1,0,40,1
39,2,0,4,1,21,1
79,12,0,2,12,27,1
92,9,0,4,12,40,1
239,12,0,4,80,40,1
239,12,0,4,88,39,1
68,2,0,4,20,15,1
45,2,0,3,0,24,1
28,1,0,3,0,17,1
36,3,0,3,0,13,1
72,3,0,5,24,13,1
35,3,0,3,0,20,1
48,3,0,3,0,23,1
77,1,0,8,0,39,1
61,3,0,4,14,12,1
61,2,0,5,18,15,1
26,2,0,4,0,12,1
26,1,0,4,0,10,1
37,1,0,4,0,13,1
34,1,0,4,0,10,1
38,4,0,2,0,16,1
35,1,0,3,0,34,1
37,4,0,4,10,10,1
29,3,0,3,10,8,1
78,2,0,6,25,15,1
79,2,0,6,24,17,1
83,2,0,6,17,26,1
215,19,0,11,10,34,1
47,4,0,3,0,25,1
50,3,0,3,0,30,1
66,7,0,2,4,28,1
59,8,0,2,2,22,1
43,3,0,3,0,11,1
55,4,0,4,0,23,1
55,4,0,4,0,23,1
80,7,0,3,3,35,1
66,8,0,2,1,37,1
92,10,0,2,28,28,1
26,2,0,2,3,10,1
288,51,0,6,71,49,1
44,5,0,3,10,13,1
248,36,0,3,55,40,1
55,4,0,4,1,21,1
40,4,0,5,0,21,1
61,5,0,5,1,28,1
248,30,0,11,32,34,1
45,2,0,3,0,19,1
41,3,0,3,0,12,1
207,10,0,4,71,24,1
46,4,0,4,0,14,1
36,2,0,3,1,18,1
27,2,0,1,1,12,1
38,2,0,1,0,27,1
21,1,0,2,0,10,1
46,2,0,4,0,28,1
50,6,0,2,11,20,1
77,2,0,6,18,23,1
77,2,0,6,17,23,1
48,3,0,3,1,21,1
47,3,0,3,1,20,1
215,9,0,4,68,34,1
82,2,0,6,15,24,1
48,5,0,3,0,21,1
62,8,0,1,3,25,1
72,1,0,5,22,16,1
61,4,0,4,0,29,1
67,2,0,3,22,16,1
166,9,0,8,44,45,1
171,9,0,8,44,52,1
46,6,0,5,1,11,1
29,4,0,2,0,14,1
47,6,0,6,1,11,1
40,2,0,4,0,18,1
47,5,0,3,0,28,1
122,6,0,5,24,19,1
46,3,0,3,0,17,1
31,2,0,2,0,13,1
34,2,0,3,0,15,1
31,2,0,3,0,10,1
35,2,0,3,0,17,1
31,2,0,3,0,11,1
30,2,0,3,0,11,1
63,3,0,4,0,38,1
80,7,0,4,6,29,1
113,7,0,4,17,47,1
95,4,0,8,1,37,1
117,13,0,6,5,54,1
51,3,0,5,1,16,1
84,3,0,6,24,20,1
85,3,0,7,24,20,1
84,3,0,6,21,19,1
85,3,0,7,21,19,1
84,3,0,6,19,19,1
85,3,0,7,19,19,1
84,3,0,6,19,19,1
85,3,0,7,19,19,1
85,3,0,7,25,19,1
84,3,0,6,25,19,1
31,4,0,2,10,10,1
84,3,0,6,19,21,1
85,3,0,7,19,21,1
84,3,0,6,24,19,1
85,3,0,7,24,19,1
22,2,0,2,0,9,1
89,2,0,7,1,62,1
29,1,0,3,3,10,1
28,1,0,2,3,10,1
94,8,0,4,12,49,1
72,5,0,1,23,17,1
171,21,0,4,29,77,1
113,8,0,8,13,34,1
78,8,0,5,4,28,1
99,11,0,4,7,31,1
42,4,0,2,2,13,1
71,8,0,2,12,21,1
73,7,0,6,0,29,1
97,11,0,4,12,47,1
60,8,0,5,4,16,1
91,7,0,5,1,42,1
42,2,0,5,0,24,1
249,4,0,3,26,53,1
29,2,0,2,1,16,1
120,7,0,7,21,38,1
42,2,0,4,0,15,1
36,3,0,3,0,13,1
21,1,0,2,0,13,1
78,1,0,6,21,20,1
79,1,0,7,21,20,1
51,2,0,5,0,29,1
62,4,0,4,0,37,1
46,3,0,3,0,25,1
68,2,0,3,18,19,1
69,2,0,4,18,19,1
236,21,0,12,13,33,1
26,2,0,3,1,11,1
25,2,0,2,1,11,1
102,13,0,2,4,31,1
107,9,0,4,1,55,1
41,3,0,3,0,24,1
249,25,0,12,21,33,1
41,2,0,4,0,22,1
58,3,0,3,39,4,1
29,2,0,2,1,16,1
40,3,0,4,0,13,1
29,2,0,2,0,7,1
64,2,0,5,0,28,1
65,3,0,5,0,27,1
66,3,0,6,0,27,1
52,4,0,4,0,25,1
35,3,0,2,11,16,1
44,2,0,5,0,7,1
24,4,0,4,13,1,1
52,4,0,4,0,25,1
45,3,0,5,0,20,1
74,2,0,10,0,30,1
32,2,0,3,4,11,1
68,2,0,2,24,19,1
27,1,0,2,0,16,1
108,9,0,4,1,55,1
28,1,0,3,0,10,1
91,8,0,2,0,44,1
19,1,0,2,0,3,1
67,6,0,3,1,37,1
68,2,0,2,24,17,1
74,2,0,10,0,30,1
26,1,0,2,0,11,1
85,3,0,7,16,21,1
84,3,0,6,16,21,1
49,2,0,4,0,26,1
389,4,0,5,86,69,1
84,3,0,6,16,19,1
85,3,0,7,16,19,1
84,3,0,6,21,19,1
85,3,0,7,21,19,1
44,2,0,4,0,23,1
29,1,0,3,1,6,1
50,2,0,4,0,29,1
83,2,0,5,15,30,1
84,11,0,2,14,29,1
64,3,0,4,0,44,1
88,6,0,6,4,39,1
121,6,0,7,26,40,1
29,2,0,2,1,16,1
29,2,0,2,1,16,1
62,1,0,4,19,22,1
62,1,0,4,19,22,1
33,2,0,3,0,13,1
52,2,0,4,0,33,1
46,3,0,3,0,21,1
41,2,0,4,0,25,1
21,1,0,1,0,14,1
32,3,0,3,0,11,1
40,2,0,4,0,19,1
70,2,0,4,0,40,1
42,3,0,4,0,14,1
41,2,0,5,0,14,1
50,5,0,2,6,17,1
60,4,0,5,1,28,1
21,1,0,3,0,6,1
393,6,0,4,92,56,1
393,6,0,4,92,56,1
48,2,0,4,0,29,1
79,11,0,2,1,36,1
25,3,0,1,0,11,1
19,1,0,2,0,3,1
28,2,0,2,0,16,1
29,2,0,2,1,16,1
97,9,0,8,3,38,1
29,1,0,2,0,10,1
33,3,0,3,0,6,1
86,7,0,5,25,21,1
14,1,0,1,2,3,1
36,2,0,2,0,20,1
68,2,0,2,25,17,1
46,4,0,5,3,16,1
88,11,0,5,10,24,1
29,3,0,2,3,10,1
204,7,0,4,39,33,1
49,2,0,5,1,24,1
84,9,0,8,1,21,1
44,3,0,3,1,25,1
38,2,0,2,0,21,1
41,3,0,3,0,16,1
19,1,0,1,0,5,1
25,2,0,0,0,15,1
63,2,0,6,0,41,1
24,1,0,1,0,14,1
89,7,0,5,18,27,1
67,4,0,4,4,24,1
67,3,0,4,1,25,1
39,3,0,5,0,21,1
25,1,0,2,0,18,1
36,4,0,4,0,14,1
36,4,0,4,0,14,1
37,4,0,5,0,14,1
33,4,0,3,0,13,1
32,4,0,2,0,13,1
28,4,0,3,0,9,1
27,4,0,2,0,9,1
23,3,0,2,0,5,1
22,3,0,1,0,5,1
14,2,0,2,0,1,1
13,2,0,1,0,1,1
81,4,0,6,0,51,1
28,2,0,1,0,16,1
28,2,0,2,0,14,1
53,3,0,4,0,22,1
87,8,0,4,3,42,1
177,20,0,2,47,31,1
52,6,0,2,0,16,1
60,8,0,5,2,19,1
59,7,0,5,2,19,1
58,7,0,4,2,19,1
69,8,0,5,3,18,1
29,4,0,2,2,10,1
54,5,0,4,3,19,1
23,3,0,2,2,5,1
63,5,0,5,6,31,1
153,7,0,5,41,44,1
45,4,0,2,0,23,1
53,6,0,1,0,25,1
31,3,0,1,0,18,1
52,6,0,1,0,22,1
23,1,0,2,0,11,1
126,9,0,8,1,59,1
73,7,0,4,3,26,1
171,28,0,3,17,45,1
64,5,0,1,1,36,1
45,2,0,3,0,19,1
48,2,0,5,0,29,1
33,2,0,2,0,13,1
33,1,0,3,0,19,1
25,1,0,2,0,16,1
13,1,0,1,1,2,1
64,5,0,3,2,39,1
25,2,0,1,1,12,1
86,4,0,10,31,28,1
50,4,0,3,9,19,1
28,1,0,1,0,22,1
90,4,0,6,22,27,1
127,5,0,7,38,36,1
42,3,0,3,0,24,1
127,5,0,7,34,36,1
64,7,0,3,6,20,1
64,7,0,3,6,20,1
75,10,0,3,9,18,1
52,1,0,4,0,25,1
74,2,0,4,21,13,1
66,6,0,3,2,36,1
87,7,0,4,12,36,1
76,4,0,3,33,11,1
27,3,0,2,15,4,1
61,3,0,3,0,35,1
20,1,0,2,0,12,1
63,2,0,3,22,13,1
50,1,0,3,22,6,1
63,2,0,3,23,13,1
50,1,0,3,23,6,1
283,32,0,3,62,52,1
30,2,0,4,0,12,1
26,2,0,2,0,13,1
39,3,0,2,0,15,1
27,1,0,3,4,4,1
48,4,0,4,0,17,1
57,6,0,5,0,15,1
71,4,0,4,26,16,1
56,2,0,4,0,32,1
62,7,0,2,0,29,1
37,4,0,2,0,16,1
31,2,0,2,1,19,1
66,5,0,2,0,35,1
62,5,0,3,0,35,1
72,7,0,3,1,38,1
67,5,0,3,0,43,1
54,1,0,4,0,24,1
89,10,0,4,1,34,1
98,11,0,3,8,37,1
99,11,0,4,8,37,1
16,1,0,1,0,7,1
30,1,0,4,3,6,1
43,3,0,3,0,19,1
86,7,0,5,18,21,1
68,6,0,4,0,29,1
22,1,0,4,0,3,1
81,9,0,2,1,30,1
69,1,0,5,19,21,1
36,1,0,4,0,21,1
77,3,0,4,16,22,1
60,2,0,4,1,40,1
60,2,0,4,1,40,1
48,4,0,4,0,30,1
43,1,0,5,0,17,1
237,21,0,12,13,33,1
54,2,0,5,0,24,1
23,2,0,2,1,11,1
30,2,0,2,0,13,1
26,2,0,2,3,10,1
32,2,0,2,0,15,1
47,3,0,3,1,20,1
47,1,0,6,0,27,1
38,2,0,5,0,16,1
48,3,0,3,1,21,1
74,4,0,7,0,46,1
28,2,0,2,0,13,1
33,2,0,1,0,16,1
93,3,0,5,12,35,1
65,2,0,6,0,28,1
63,2,0,5,2,23,1
53,2,0,3,19,7,1
169,5,0,6,69,40,1
57,1,0,3,22,14,1
76,2,0,6,28,9,1
196,13,0,10,6,65,1
79,2,0,4,20,22,1
129,1,0,7,39,37,1
93,4,0,11,40,28,1
33,2,0,3,0,19,1
43,2,0,3,0,19,1
35,2,0,2,0,14,1
63,3,0,5,12,19,1
16,1,0,1,0,10,1
44,3,0,3,1,25,1
35,2,0,4,3,12,1
41,3,0,3,0,17,1
38,1,0,3,0,16,1
30,1,0,2,0,18,1
21,1,0,2,0,14,1
61,1,0,2,16,17,1
59,3,0,4,16,17,1
30,1,0,3,2,11,1
63,1,0,3,19,17,1
19,1,0,1,3,6,1
115,12,0,5,0,52,1
31,1,0,4,0,4,1
48,2,0,5,0,24,1
33,1,0,4,0,4,1
36,3,0,1,0,24,1
76,2,0,5,23,22,1
13,1,0,1,0,0,1
42,2,0,3,0,24,1
73,2,0,4,21,12,1
42,5,0,2,0,23,1
109,7,0,6,0,53,1
115,7,0,6,0,65,1
100,6,0,6,0,54,1
73,6,0,4,0,31,1
75,6,0,4,0,34,1
36,2,0,3,0,21,1
87,5,0,6,0,38,1
37,3,0,2,0,12,1
30,1,0,3,0,11,1
40,2,0,2,1,16,1
29,2,0,3,0,14,1
30,1,0,2,0,20,1
31,1,0,3,0,20,1
42,2,0,4,0,21,1
76,10,0,4,0,27,1
76,10,0,4,0,27,1
76,10,0,4,0,27,1
50,9,0,1,0,25,1
50,9,0,1,0,25,1
27,3,0,1,1,14,1
76,10,0,4,0,27,1
76,10,0,4,0,28,1
76,10,0,4,0,27,1
50,9,0,1,0,27,1
76,10,0,4,0,29,1
80,3,0,5,22,26,1
81,3,0,6,22,26,1
45,3,0,4,1,12,1
76,10,0,4,0,29,1
50,9,0,1,0,27,1
76,10,0,4,0,29,1
76,10,0,4,0,30,1
50,9,0,1,0,28,1
50,9,0,1,0,25,1
50,9,0,1,0,25,1
76,10,0,4,0,27,1
21,3,0,1,0,9,1
45,4,0,3,1,14,1
27,1,0,2,0,9,1
66,2,0,7,0,28,1
163,24,0,3,12,47,1
52,7,0,2,0,26,1
59,6,0,4,0,18,1
92,5,0,6,4,50,1
62,4,0,5,1,39,1
249,4,0,6,32,46,1
186,7,0,6,67,47,1
186,7,0,6,67,47,1
186,7,0,6,79,48,1
81,10,0,3,2,24,1
87,6,0,8,0,43,1
107,8,0,5,20,32,1
92,7,0,5,22,22,1
42,4,0,3,0,12,1
23,1,0,3,0,5,1
94,9,0,6,12,39,1
113,8,0,5,22,41,1
64,5,0,4,0,24,1
48,2,0,6,0,25,1
60,8,0,5,3,17,1
49,7,0,1,0,24,1
79,6,0,7,5,27,1
169,5,0,6,62,39,1
186,7,0,6,74,48,1
77,2,0,7,28,9,1
96,9,0,4,7,40,1
85,10,0,3,2,29,1
87,7,0,6,8,39,1
78,5,0,5,17,26,1
46,6,0,3,4,21,1
110,7,0,5,15,48,1
76,5,0,3,12,38,1
79,8,0,3,12,36,1
50,3,0,2,1,18,1
59,5,0,3,0,32,1
42,3,0,2,3,12,1
46,3,0,2,3,25,1
77,8,0,3,1,26,1
48,3,0,2,1,21,1
69,5,0,5,5,39,1
99,5,0,6,23,27,1
33,3,0,2,0,14,1
73,2,0,4,21,13,1
37,1,0,3,0,21,1
45,3,0,4,1,12,1
115,14,0,9,12,34,1
66,9,0,3,2,16,1
56,7,0,1,0,25,1
87,7,0,6,8,37,1
143,8,0,8,21,44,1
143,8,0,8,20,45,1
54,3,0,4,1,24,1
148,9,0,10,17,58,1
143,8,0,8,19,46,1
143,8,0,8,18,44,1
33,3,0,2,0,14,1
39,4,0,2,0,16,1
105,3,0,5,40,22,1
104,3,0,4,40,22,1
45,4,0,5,0,23,1
84,8,0,3,1,31,1
63,7,0,3,11,22,1
113,3,0,6,19,34,1
39,3,0,2,0,20,1
30,2,0,2,0,16,1
79,8,0,6,22,20,1
80,8,0,6,23,20,1
41,1,0,3,6,22,1
44,3,0,3,1,18,1
143,8,0,8,16,47,1
31,2,0,2,1,19,1
174,15,0,6,32,65,1
43,2,0,3,0,10,1
76,3,0,5,24,15,1
58,1,0,4,22,14,1
29,2,0,1,0,17,1
63,5,0,6,5,24,1
62,1,0,3,15,16,1
61,6,0,2,15,12,1
21,1,0,1,0,16,1
101,7,0,6,1,43,1
102,7,0,7,1,43,1
83,8,0,6,15,18,1
25,1,0,3,0,13,1
44,3,0,5,0,17,1
70,8,0,2,1,25,1
83,8,0,6,15,18,1
70,8,0,2,1,25,1
89,6,0,5,2,38,1
83,6,0,5,2,33,1
31,1,0,3,0,18,1
14,1,0,2,0,1,1
393,4,0,3,46,62,1
61,3,0,4,0,37,1
42,5,0,2,0,19,1
30,2,0,2,1,13,1
214,11,0,6,53,51,1
45,3,0,4,0,21,1
45,2,0,4,0,23,1
54,2,0,3,0,44,1
40,2,0,3,0,21,1
40,2,0,5,0,7,1
65,1,0,5,19,18,1
37,3,0,3,0,13,1
64,2,0,6,2,23,1
46,4,0,2,12,20,1
47,4,0,3,12,20,1
112,4,0,2,57,8,1
50,2,0,7,0,20,1
49,2,0,6,0,20,1
44,2,0,3,0,25,1
31,3,0,1,2,15,1
72,8,0,2,2,24,1
32,3,0,2,0,10,1
31,2,0,2,1,19,1
31,2,0,2,1,19,1
44,2,0,3,0,24,1
31,1,0,1,0,23,1
15,3,0,2,9,0,1
26,1,0,2,0,10,1
68,2,0,8,20,8,1
99,9,0,6,10,35,1
17,1,0,1,0,12,1
17,1,0,0,0,13,1
20,2,0,1,3,4,1
37,2,0,2,0,29,1
65,2,0,2,20,13,1
32,1,0,2,0,22,1
63,1,0,3,22,17,1
64,3,0,7,2,28,1
63,3,0,6,2,28,1
59,1,0,4,19,15,1
58,1,0,3,19,15,1
46,3,0,3,0,22,1
28,2,0,2,0,11,1
40,2,0,5,0,7,1
44,2,0,4,4,26,1
28,1,0,2,2,9,1
24,2,0,2,0,13,1
181,16,0,10,3,33,1
50,4,0,5,0,12,1
69,2,0,4,22,20,1
42,3,0,4,0,14,1
42,2,0,4,0,18,1
19,1,0,1,0,9,1
20,1,0,1,0,16,1
57,2,0,1,16,21,1
27,1,0,3,0,10,1
72,3,0,3,22,22,1
25,1,0,1,0,14,1
36,2,0,3,0,15,1
31,3,0,2,0,12,1
161,18,0,5,24,51,1
33,1,0,6,0,12,1
29,1,0,2,0,8,1
63,2,0,4,22,11,1
63,2,0,4,23,10,1
36,4,0,1,9,13,1
33,2,0,3,0,14,1
56,2,0,1,21,21,1
32,3,0,1,13,3,1
24,1,0,2,0,7,1
38,2,0,4,3,9,1
163,1,0,10,32,26,1
40,4,0,3,0,12,1
19,2,0,2,0,4,1
62,3,0,6,0,24,1
84,6,0,4,27,22,1
25,3,0,3,10,3,1
35,2,0,2,0,22,1
22,1,0,3,0,14,1
30,3,0,2,2,10,1
31,1,0,4,2,11,1
62,1,0,3,16,17,1
64,1,0,4,19,17,1
38,4,0,2,0,22,1
31,5,0,2,0,16,1
53,7,0,6,10,11,1
122,8,0,10,28,44,1
30,3,0,2,2,10,1
91,7,0,2,0,34,1
53,2,0,4,0,28,1
54,2,0,4,1,28,1
54,2,0,4,1,28,1
77,2,0,6,23,22,1
27,2,0,2,0,13,1
32,2,0,3,0,18,1
55,7,0,2,19,17,1
14,1,0,1,2,2,1
58,5,0,2,12,17,1
17,1,0,1,0,9,1
57,5,0,2,11,22,1
24,2,0,1,0,7,1
22,2,0,1,0,10,1
22,1,0,2,0,13,1
43,4,0,2,0,21,1
62,1,0,3,16,17,1
41,2,0,2,0,19,1
33,2,0,3,0,12,1
31,1,0,4,2,11,1
45,2,0,3,1,22,1
67,2,0,4,25,19,1
41,2,0,3,0,22,1
35,1,0,2,0,20,1
60,5,0,2,13,19,1
31,1,0,4,0,9,1
28,3,0,3,0,5,1
20,1,0,2,2,7,1
58,2,0,2,18,20,1
57,2,0,1,18,20,1
42,2,0,4,0,13,1
20,1,0,1,0,9,1
36,2,0,5,3,12,1
54,3,0,5,0,23,1
45,2,0,5,0,24,1
68,3,0,1,0,38,1
39,3,0,3,0,17,1
44,3,0,3,0,24,1
13,1,0,1,1,2,1
51,2,0,3,0,38,1
53,4,0,4,0,29,1
61,5,0,4,0,32,1
53,6,0,0,0,39,1
15,3,0,0,12,0,1
67,4,0,5,5,27,1
73,4,0,5,5,35,1
70,4,0,5,5,30,1
23,2,0,2,0,6,1
21,2,0,1,0,7,1
31,1,0,3,4,11,1
73,4,0,9,2,31,1
27,2,0,2,0,12,1
45,2,0,5,0,24,1
60,1,0,2,19,12,1
61,1,0,3,19,12,1
52,2,0,4,0,32,1
61,3,0,3,0,39,1
53,7,0,6,10,11,1
40,4,0,3,0,13,1
71,8,0,3,0,35,1
226,31,0,10,33,32,1
31,4,0,2,11,11,1
133,10,0,5,30,45,1
48,2,0,4,0,23,1
37,2,0,2,0,17,1
27,2,0,2,1,6,1
46,3,0,4,0,15,1
27,2,0,2,1,8,1
85,2,0,5,15,30,1
52,2,0,4,0,29,1
71,8,0,3,0,36,1
54,4,0,4,0,28,1
74,3,0,7,0,40,1
50,9,0,1,0,25,1
76,10,0,4,0,27,1
25,1,0,3,0,13,1
410,47,0,7,63,95,1
109,3,0,5,37,19,1
19,1,0,1,2,7,1
19,1,0,2,0,16,1
535,4,0,4,130,63,1
27,3,0,1,0,9,1
61,1,0,3,19,13,1
60,1,0,2,19,13,1
47,5,0,3,0,24,1
49,3,0,3,1,19,1
61,4,0,5,0,34,1
54,3,0,4,2,21,1
535,4,0,4,141,54,1
22,1,0,4,0,3,1
53,2,0,6,0,16,1
20,2,0,1,3,7,1
20,2,0,1,0,6,1
32,3,0,2,0,18,1
91,8,0,4,0,38,1
45,5,0,1,0,20,1
132,6,0,5,43,30,1
93,9,0,3,1,41,1
157,7,0,7,54,35,1
81,2,0,7,21,29,1
33,2,0,3,0,8,1
28,2,0,2,0,10,1
45,2,0,5,0,24,1
44,2,0,4,0,24,1
30,4,0,1,5,13,1
88,9,0,8,5,22,1
54,4,0,3,1,32,1
55,4,0,4,1,32,1
184,29,0,3,17,52,1
29,2,0,2,0,11,1
126,16,0,3,4,25,1
208,10,0,4,84,24,1
271,9,0,3,45,45,1
20,1,0,1,0,18,1
20,1,0,2,0,14,1
72,6,0,5,0,20,1
246,6,0,2,36,36,1
246,6,0,2,34,45,1
242,6,0,2,39,39,1
28,2,0,2,5,7,1
132,13,0,4,34,36,1
267,9,0,3,45,45,1
70,2,0,8,0,37,1
32,2,0,2,1,10,1
31,2,0,2,1,10,1
38,2,0,3,2,23,1
541,4,0,4,139,60,1
68,7,0,4,0,28,1
43,2,0,5,0,18,1
39,3,0,3,0,16,1
31,2,0,3,6,8,1
32,2,0,3,0,12,1
23,1,0,2,0,9,1
34,1,0,7,0,12,1
52,2,0,2,17,15,1
82,4,0,5,0,28,1
43,1,0,3,0,37,1
28,1,0,3,1,14,1
27,1,0,2,1,14,1
86,9,0,3,2,36,1
26,2,0,1,0,18,1
33,2,0,3,0,12,1
89,9,0,6,12,38,1
22,3,0,2,1,6,1
70,8,0,2,5,27,1
136,9,0,4,25,39,1
113,6,0,6,28,36,1
22,1,0,2,0,10,1
28,2,0,2,0,9,1
84,8,0,3,1,32,1
19,2,0,2,0,5,1
19,2,0,2,0,5,1
92,12,0,3,5,38,1
57,1,0,5,5,21,1
59,3,0,5,0,24,1
77,4,0,2,2,27,1
25,1,0,2,0,10,1
66,4,0,2,10,21,1
68,4,0,2,2,26,1
67,4,0,2,4,30,1
63,7,0,3,0,30,1
177,20,0,2,45,31,1
66,4,0,2,5,21,1
245,5,0,8,6,58,1
20,2,0,2,0,8,1
26,3,0,4,10,3,1
80,8,0,4,0,33,1
28,3,0,2,0,11,1
204,7,0,4,38,33,1
204,7,0,4,34,33,1
210,7,0,5,32,42,1
210,7,0,5,28,44,1
79,2,0,5,18,21,1
45,2,0,3,0,21,1
211,41,0,7,60,42,1
58,3,0,4,0,24,1
48,2,0,4,0,21,1
58,3,0,3,0,24,1
42,4,0,3,0,22,1
46,5,0,2,1,17,1
51,4,0,2,1,17,1
23,2,0,1,0,10,1
49,2,0,5,0,21,1
208,10,0,4,88,25,1
66,5,0,7,10,24,1
46,5,0,2,0,20,1
27,3,0,2,2,10,1
16,1,0,2,0,2,1
13,1,0,1,3,2,1
48,4,0,3,0,26,1
35,3,0,2,0,10,1
20,2,0,2,2,4,1
59,5,0,3,2,33,1
34,2,0,2,0,15,1
25,2,0,2,2,5,1
24,2,0,1,2,5,1
60,2,0,4,0,24,1
81,5,0,5,24,18,1
82,5,0,6,24,18,1
36,3,0,3,0,13,1
37,3,0,4,0,13,1
82,5,0,6,26,18,1
81,5,0,5,26,18,1
36,2,0,4,0,13,1
35,2,0,3,0,13,1
46,3,0,4,0,17,1
47,3,0,5,0,17,1
194,9,0,2,68,23,1
17,1,0,2,0,9,1
177,9,0,6,53,66,1
68,1,0,3,23,22,1
32,2,0,2,0,17,1
82,4,0,5,20,20,1
82,4,0,5,23,19,1
200,10,0,4,84,23,1
389,4,0,5,92,51,1
50,2,0,5,0,26,1
208,10,0,4,72,24,1
68,2,0,2,25,17,1
200,10,0,4,84,23,1
33,2,0,4,0,14,1
68,2,0,2,24,16,1
44,2,0,3,0,24,1
207,15,0,6,39,43,1
45,3,0,5,0,18,1
61,3,0,9,0,21,1
35,3,0,3,1,7,1
31,1,0,3,0,20,1
66,5,0,3,4,25,1
33,3,0,3,0,6,1
92,12,0,3,5,38,1
76,5,0,6,1,37,1
389,6,0,4,102,52,1
57,3,0,6,0,28,1
104,6,0,6,12,54,1
39,2,0,5,3,9,1
239,21,0,12,6,30,1
43,2,0,5,0,18,1
41,2,0,5,0,14,1
57,2,0,2,21,21,1
47,3,0,3,0,28,1
40,3,0,3,0,15,1
50,3,0,5,14,18,1
47,3,0,3,0,27,1
30,1,0,3,0,16,1
22,1,0,2,2,5,1
64,1,0,4,25,17,1
27,2,0,2,0,15,1
117,15,0,3,4,24,1
20,2,0,3,0,4,1
40,2,0,3,0,17,1
44,3,0,4,2,26,1
34,2,0,4,0,14,1
39,2,0,3,4,22,1
68,2,0,2,26,18,1
36,2,0,2,0,20,1
68,2,0,2,24,17,1
28,1,0,1,0,20,1
95,4,0,5,22,24,1
24,1,0,3,0,11,1
23,1,0,2,0,11,1
14,1,0,1,0,4,1
22,2,0,1,0,10,1
30,2,0,2,0,11,1
80,3,0,4,20,32,1
236,21,0,13,13,33,1
68,3,0,6,2,31,1
49,1,0,3,4,26,1
294,33,0,6,62,62,1
62,3,0,5,0,33,1
285,33,0,6,62,62,1
27,1,0,2,0,16,1
77,3,0,4,26,22,1
